title_id,title,genre,authors,weekdays,length,subscribers,rating,views,likes,status,daily_pass,synopsis,language
3598,Hellbound,THRILLER,"Choi Gyuseok,Yeon Sangho",TUESDAY,7,223356,9.29,2941715,288972,COMPLETED,True,"Repent, or face hell on Earth! In Seoul, apparitions have started appearing before those who have done wrong to notify them of when they will die. A new religious group explains these happenings as God condemning people to make them live more righteously. Detective Jin is assigned to investigate the latest incident, just as his wife’s murderer is scheduled to be released from prison.",en
3597,Reincarnated as an Unruly Heir,ACTION,"Jeon madu,zaemu,eunho",WEDNESDAY,128,375489,9.54,23743860,2048363,HIATUS,False,"Once a rising martial arts master, Jagak Yang is known as the Ten Strike Finisher due to his ability to defeat any opponent within ten moves. Jagak is also the son of the leader of the Great Martial Alliance, an organization of virtuous martial arts sects. His future leadership over the martial arts world seems all but assured -- that is, until he is assassinated by jealous rivals! Jagak is reincarnated into the body of Cheonso Ma, the playboy second-in-command of the evil Shining Light Cult. Can Jagak remain true to his principles despite his new life on the dark side? ",en
3596,The Greatest Estate Developer,FANTASY,"Lee Hyun Min,Kim Hyunsoo,BK_Moon",THURSDAY,160,893027,9.92,119216265,10608053,ONGOING,False,"When civil engineering student Suho Kim falls asleep reading a fantasy novel, he wakes up as a character in the book! Suho is now in the body of Lloyd Frontera, a lazy noble who loves to drink, and whose family is in a mountain of debt. Using his engineering knowledge, Suho designs inventions to avert the terrible future that lies in wait for him. With the help of a giant hamster, a knight, and the world’s magic, can Suho dig his new family out of debt and build a better future?",en
3595,Study Group,ACTION,"Hyungwuk Shin,Seungyeon Ryu",SUNDAY,160,762946,9.71,43345331,3442692,ONGOING,False,"Nicknamed the “school for future criminals,” Yusung Technical High School isn’t exactly the ideal place to study. A rarity among his peers, Gamin is a student with just one goal: to get into university. At a school where it’s every man for himself, he is rejected from countless study groups before he decides to form his own. When Hankyeong, Gamin’s former tutor, joins his high school in hopes of earning her teacher certification, it seems like they’re both reaching for the impossible. Can they defeat the odds and achieve their dreams?

",en
3593,The Earth's Chosen Savior,ACTION,"Shinel,Ha jung soo",FRIDAY,7,210054,9.01,6046136,637752,COMPLETED,True,"The Earth has a message for all of its inhabitants: the world is ending in 42 days, and monsters will bring about the apocalypse. Game studio employee Jeong-u Park is selected by the Earth as someone who can save the planet, but he must first survive in a world where people are now killing each other for power. He also must compete with other saviors to retain his planet-saving abilities. As doomsday approaches, can Jeong-u become the savior the world needs?",en
3591,Wished You Were Dead,DRAMA,"SEOCHEONG,ARAN,JINSEO,KIMAE",SATURDAY,7,1196790,9.03,102509318,8576015,COMPLETED,True,"King Karloi of Croisen finds himself at odds with his position in life. His wife’s father, Duke Deluah, is angling for the throne, and as an outsider to the family, Karloi fears for his position. His frustrations have affected his marriage, though he finds himself questioning his cold approach to his wife, Evonne. He may no longer recognize her, but Evonne saved his life long ago, and was his first love. This is but one of many secrets Evonne bears the weight of, having fallen victim to a curse that prevents her from telling any secrets...
",en
3581,Ultra-Alternate Character,ACTION,JIXKSEE,THURSDAY,14,256617,9.42,12691769,1283855,COMPLETED,True,"In Ergosphere Online, a VR MMORPG craze, Oreum Lee is harshly mocked by his party members for being a mediocre healer. Not only that, his teammates in the game bully him in real life at school. Oreum’s saving grace is his alternate character, a powerful Avenger class character that he plays with extraordinary skill. One day when Oreum logs out of the game, a glitch in the system imbues him with his alternate character’s abilities and forces him to fight against evil monsters from the in-game realm. Will Oreum survive the game world and his school life at the same time? ",en
3577,Flawed Almighty,SUPERNATURAL,"Carnby Kim,RH Song",MONDAY,7,247836,9.63,15669107,2232322,COMPLETED,True,"Do good or go to hell. The conditions of his new curse seem simple enough for once-hopeful hoodlum Jeonji Kim. Or so it seems when his perky guardian angel shows up on his doorstep one day and heals his limp. But will simply going through the motions of helping people be enough to appease a petty god with a grudge?
",en
3525,Agatha,DRAMA,Dain Lee,FRIDAY,4,162065,9.2,4900426,719976,COMPLETED,True,"Despite her title, Princess Agatha was a sweet and unassuming girl who lived with relatives away from the royal palace. When her father’s sudden death put her on the throne, she was happy to become the Queen Consort instead, letting her husband Halon rule as the King of Zerlasha. Little did she know that Halon would scheme behind her back, allying with the powerful Kingdom of Cavenia, an erstwhile enemy. With her country Zerlasha falling prey to corruption and crime, the time arrives for Agatha to step up as a true queen and leader. Will Queen Agatha take a stand against King Halon to save her country and protect her people?",en
3515,Death: Rescheduled,THRILLER,Snailords,SATURDAY,90,866451,9.37,37725001,5024241,ONGOING,False,"Born into a strange world, where one murder a year is legal, Kreyul witnessed his childhood friend die, as the killer walked free. Kreyul begins a journey to end the killing practice across the 5 districts of Criminaxe. Traveling from districts where love is a crime punishable by death, to districts with playgrounds for serial killers to hunt children, Kreyul's team have their work cut out for them. Will they end the kill law before it ends them?",en
3514,Just a Goblin,FANTASY,"Brandon Chen,Jksmanga & Inuupen,Inuupen",THURSDAY,86,320067,9.44,19500639,1680293,ONGOING,False,"For centuries, adventurers have slaughtered monsters for sport and hunted goblins for their body parts and linens. But why? This is the question, Nog, the goblin inventor, has been trying to answer. 

After accidentally unlocking an arcane power that allows Nog to ""level up"" and grow in strength, he finally discovers the confidence to chase the answer to his question. Nog will set on a perilous quest across the world with his best friend, Gubble, to discover why humans hunt goblins! Can monsters and adventurers live in peace? ",en
3485,Floating in My Mind,SUPERNATURAL,hcy,WEDNESDAY,7,159895,8.91,3688217,513210,COMPLETED,True,"One summer day, Sandeul returns to Garam’s small high school. Garam doesn’t really remember him, although they used to be friends when they were little. Sandeul is outgoing, handsome, and popular whereas Garam is a shy social outcast, ignored by all her classmates. However, that mundane summer changes when Garam finds out about Sandeul’s secret. And Garam will not be able to forget it, because Sandeul will keep floating in her mind...
",en
3484,Perfect Marriage Revenge,ROMANCE,"Yibambe,so young,Jerryball",SUNDAY,7,1177308,9.38,98867609,7478334,COMPLETED,True,"Iju Han isn’t sure where her life went wrong. Once the heiress to a wealthy business magnate, she’s now an ordinary housewife whose main concerns are her nagging in-laws and household chores. Things take a much more tragic turn, however, when she finds her husband confessing his love to her stepsister. Devastated, she runs away, only to be hit by a car and killed. But when she opens her eyes, she finds that she’s awakened a year ago in the past, before her life went awry. Given a second chance at life, Iju vows revenge, determined to take back all that she’s lost.",en
3483,Laras's Heart,DRAMA,Tupaikidal,SUNDAY,9,90623,9.01,1594786,166612,COMPLETED,True,"In this prequel to Maya’s World, we catch up with the characters Radi, Laras, Maya, Tara and others while they are still in high school. The series focuses on Radi and his invitation into PEDAL, a mysterious chat group devoted to asking out Laras, the most popular girl in school.",en
3482,ANT,THRILLER,Jaehee,MONDAY,5,90433,9.16,2019574,167568,COMPLETED,True,"They live under our feet... 
Sihwan Kim decides to stay at Dabin Park's house for a while. Little does he know that unidentified ants dwell below...
Through an experiment, a monster-like ant creature is born and begins to kidnap people. Will Sihwan and Dabin, who are now caught up in the incident, be able to escape after twists and turns?",en
3481,Blade of the Phantom Master,ACTION,"Inwan Youn,Kyungil Yang",FRIDAY,9,58886,8.58,1971257,235522,ONGOING,True,"Long ago, there were royal inspectors in a country called Jyushin. They disguised themselves as shabby travelers and passed through towns, big and small. The duty of these inspectors was to find corrupt officials and punish them. 
But Jyushin has fallen. The world is corrupt, and no one answers the cry for help from the suffering people anymore. However, one royal inspector remains, roaming the lands...
",en
